"latitude","longitude","codePostal","nomVille","nomSport","ouvertureCovid"
48.81506,-3.43336,22700,"Perros-Guirec","",""
48.62649,-2.40363,22240,"Plurien","","oui"
48.5623811,-2.7565187,22000,"Saint-Brieuc","Jeu de piste",""
48.74772,-3.25657,22450,"La Roche-Jaudy","Jeu de piste",""
48.541432,-2.9697182,22170,"Châtelaudren-Plouagat","Jeu de piste","oui"
48.51572,-2.7639,22000,"Saint-Brieuc","",""
48.60595,-2.85079,22520,"Binic-Étables-sur-Mer","",""
48.440168,-2.752347,22960,"Plédran","",""
48.6016971,-2.8277515,22520,"Binic-Étables-sur-Mer","",""
48.51572,-2.7639,22000,"Saint-Brieuc","",""
48.51572,-2.7639,22000,"Saint-Brieuc","",""
48.49489,-2.71568,22360,"Langueux","",""
48.5245031,-2.7450921,22000,"Saint-Brieuc","",""
48.4030949,-2.9101375,22800,"Quintin","",""
48.79455,-3.02786,22620,"Ploubazlanec","Kayak de mer#Stand up paddle",""
48.20362,-2.99075,22530,"Guerlédan","",""
48.8294287,-3.498662,22730,"Trégastel","Randonnée pédestre",""
48.671266,-3.2884947,22140,"Prat","Pêche#Pêche en eau douce",""
48.5786797,-2.5693086,22370,"Pléneuf-Val-André","",""
48.48908,-1.98796,22690,"La Vicomté-sur-Rance","",""
48.59066,-2.55343,22370,"Pléneuf-Val-André","",""
48.233913,-2.3749159,22230,"Saint-Launeuc","Gyropode",""
48.57927,-2.56331,22370,"Pléneuf-Val-André","",""
48.5267708,-2.0035287,22490,"Plouër-sur-Rance","",""
48.81506,-3.43336,22700,"Perros-Guirec","",""
48.5909624,-2.917104,22410,"Lantic","",""
48.57081,-2.81832,22590,"Pordic","",""
48.63168,-2.25667,22380,"Saint-Cast-le-Guildo","Multisport#Yoga / Bien-être",""
48.4848452,-2.7922802,22440,"Ploufragan","Pêche#Pêche en eau douce",""
48.6014742,-2.8222345,22520,"Binic-Étables-sur-Mer","Bouée tractée#Jetski#Pêche#Scooter de mer",""
48.2095506,-3.0147096,22530,"Guerlédan","",""
48.8386253,-2.9967034,22870,"Île-de-Bréhat","Plongée",""
48.62818,-2.36471,22240,"Fréhel","Yoga / Bien-être",""
48.63038,-2.98567,22290,"Lanvollon","Multisport",""
48.73212,-3.45868,22300,"Lannion","Jeu de piste",""
48.650331,-2.36633,22240,"Fréhel","Escalade",""
48.654,-2.33234,22240,"Plévenon","Yoga / Bien-être",""
48.779,-3.04478,22500,"Paimpol","",""
48.779,-3.04478,22500,"Paimpol","",""
48.71059,-3.20375,22260,"Ploëzal","Jeu de piste",""
48.63829,-2.40575,22240,"Fréhel","",""
48.42821,-1.99053,22630,"Les Champs-Géraux","Equitation#Randonnée équestre",""
48.60275,-2.19111,22750,"Saint-Jacut-de-la-Mer","Gymnastique#Randonnée pédestre#Yoga / Bien-être",""
48.57384,-2.43487,22240,"La Bouillie","Multisport#Yoga / Bien-être",""
48.45422,-2.04798,22100,"Dinan","Jeu de piste",""
48.6587042,-4.2216682,29430,"Plouescat","Natation","non"
48.4033785,-4.4672404,29200,"Brest","Randonnée pédestre",""
48.1937901,-4.3022839,29550,"Saint-Nic","Char à voile#Marche aquatique#Stand up paddle","oui"
48.3934847,-4.4334561,29200,"Brest","Motonautisme#Voile#Voile habitable","oui"
48.456938,-5.0960359,29242,"Ouessant","Plongée","non"
47.7236369,-4.0017889,29170,"Fouesnant","Plongée",""
48.0980166,-4.3398569,29100,"Douarnenez","Kayak de mer#Stand up paddle#Voile#Voile habitable","oui"
47.8189824,-4.2085428,29740,"Plobannalec-Lesconil","Voile",""
48.2243009,-4.4952964,29160,"Crozon","Voile",""
48.692631,-4.130006,29233,"Cléder","Voile",""
48.008373,-4.557794,29770,"Audierne","Canoë kayak#Catamaran#Fun board#Planche à voile#Stand up paddle#Voile",""
47.7163534,-3.9590163,29185,"Concarneau","Kite-surf#Planche à voile#Voile",""
48.666158,-4.2131825,29430,"Plouescat","Char à voile#Kayak de mer#Planche à voile#Stand up paddle#Voile","oui"
48.6941043,-4.0555433,29250,"Santec","Bodyboard#Canoë kayak#Char à voile#Kayak de mer#Marche aquatique#Stand up paddle#Surf#Voile#Wave-ski","oui"
48.67313,-4.3280656,29890,"Plounéour-Brignogan-Plages","Fun board#Kayak de mer#Natation#Planche à voile#Stand up paddle#Voile","oui"
47.8283472,-4.162908,29750,"Loctudy","Fun board#Kayak de mer#Marche aquatique#Planche à voile#Stand up paddle#Voile#Wing foil","oui"
48.223243,-4.497528,29160,"Crozon","Canoë kayak#Fun board#Planche à voile#Stand up paddle#Surf#Voile#Wave-ski","oui"
48.4570569,-4.2401093,29800,"Landerneau","Canoë kayak#Kayak de mer#Stand up paddle","oui"
48.018395,-4.531971,29780,"Plouhinec","Canoë kayak#Stand up paddle","oui"
48.726199,-3.985325,29680,"Roscoff","Kayak de mer#Planche à voile#Stand up paddle#Voile#Voile habitable","oui"
48.390394,-4.486076,29200,"Brest","Aviron",""
48.3152796,-4.5456217,29570,"Roscanvel","Kayak de mer#Planche à voile#Stand up paddle",""
48.2621916,-4.613888,29570,"Camaret-sur-Mer","Planche à voile#Voile",""
47.8010938,-4.2990792,29730,"Guilvinec","Fun board#Kayak de mer#Planche à voile#Stand up paddle#Voile","oui"
48.6866541,-3.6530399,29241,"Locquirec","Canoë kayak#Planche à voile#Voile",""
48.0058402,-4.5573428,29770,"Audierne","Plongée",""
47.9733848,-4.0993471,29000,"Quimper","Aviron","oui"
47.8299206,-4.1749827,29750,"Loctudy","Ski nautique",""
47.895062,-3.654539,29380,"Le Trévoux","",""
48.585607,-3.7937164,29671,"Morlaix","",""
48.5722769,-3.8477253,29678,"Saint-Martin-des-Champs","",""
48.5062131,-3.9673488,29410,"Saint-Thégonnec Loc-Eguiner","",""
48.577613,-3.828228,29674,"Morlaix","",""
48.5754003,-3.8247442,29600,"Morlaix","","oui"
48.5758857,-3.8248334,29600,"Morlaix","",""
47.9047673,-3.4755205,29310,"Locunolé","Canoë kayak#Equitation#Parcours dans les arbres#Pêche#VTT",""
48.5235393,-4.7604114,29840,"Landunvez","Cyclotourisme#Kayak de mer#Marche aquatique#Natation#Pêche en mer#Plongée#Stand up paddle#Voile#Yoga / Bien-être",""
48.3466528,-4.7042681,29217,"Plougonvelin","Aviron#Catamaran#Flyboard#Fun board#Kayak de mer#Marche aquatique#Planche à voile#Stand up paddle#Voile",""
48.2458302,-4.4957818,29160,"Crozon","Surf","oui"
48.6688586,-3.893795,29660,"Carantec","Tennis",""
47.8251896,-4.3523808,29760,"Penmarch","Surf","oui"
48.6863311,-3.977734,29250,"Saint-Pol-de-Léon","Multisport",""
48.2253028,-4.5045696,29160,"Crozon","",""
48.2253028,-4.5045696,29160,"Crozon","Kayak de mer#VTT",""
48.5721555,-4.5864823,29870,"Landéda","","oui"
47.7989371,-4.3712656,29760,"Penmarch","Cyclotourisme#VTT","oui"
48.221311,-4.511846,29160,"Crozon","Cyclotourisme",""
47.805041,-3.7407267,29920,"Névez","Canoë kayak#Kayak de mer#Planche à voile#Stand up paddle#Voile",""
47.7940867,-3.8109469,29920,"Névez","Surf",""
47.8523253,-3.7368058,29930,"Pont-Aven","Canoë kayak",""
48.2141993,-4.3742625,29560,"Telgruc-sur-Mer","Escalade",""
48.144756,-4.271031,29550,"Plonévez-Porzay","Char à voile#Surf","oui"
48.5858568,-4.5748,29870,"Landéda","Voile",""
48.1880385,-3.8165442,29520,"Châteauneuf-du-Faou","Canoë kayak",""
47.8464425,-4.2788463,29120,"Plomeur","Char à voile",""
47.8752089,-4.1201833,29120,"Combrit","Ski nautique","oui"
47.8721388,-3.9151278,29900,"Concarneau","",""
48.5971142,-4.5618039,29870,"Landéda","Canoë kayak#Fun board#Kayak de mer#Marche aquatique#Planche à voile#Stand up paddle#Voile",""
47.8769136,-3.910676,29900,"Concarneau","",""
47.8454316,-4.0410139,29170,"Fouesnant","Canoë kayak#Kayak de mer#Stand up paddle","oui"
47.8992265,-3.9721352,29940,"La Forêt-Fouesnant","","oui"
47.8010989,-4.2785815,29750,"Loctudy","",""
48.365655,-4.7640269,29217,"Le Conquet","Bodyboard#Stand up paddle#Surf",""
47.938484,-4.4000801,29710,"Pouldreuzic","Bodyboard#Stand up paddle#Surf","oui"
47.795818,-3.58491,29360,"Clohars-Carnoët","Kayak de mer#Stand up paddle#Surf#Tir à l’arc#VTT",""
47.872586,-3.547546,29300,"Quimperlé","Plongée","oui"
48.5671156,-4.5348429,29870,"Lannilis","Equitation",""
48.5975,-4.56051,29870,"Landéda","Voile","oui"
47.868962,-3.9152408,29900,"Concarneau","Voile","oui"
47.872834,-3.920734,29900,"Concarneau","Voile",""
47.837068,-4.353274,29000,"Quimper","Bodyboard#Stand up paddle#Surf",""
48.2539434,-3.5420229,29270,"Carhaix-Plouguer","Randonnée pédestre",""
48.0947106,-4.3426656,29100,"Douarnenez","","non"
48.5724812,-4.607636,29830,"Saint-Pabu","Catamaran#Kayak de mer#Planche à voile#Voile",""
47.8710125,-3.5471645,29300,"Quimperlé","",""
48.6241897,-3.8574651,29670,"Locquénolé","",""
48.6579038,-3.9115595,29660,"Carantec","",""
47.898682,-4.301174,29720,"Plonéour-Lanvern","Equitation#Randonnée équestre","oui"
48.7104896,-3.8309669,29630,"Plougasnou","Plongée#Randonnée palmée",""
47.8975021,-3.9604209,29940,"La Forêt-Fouesnant","Canoë kayak#Kayak de mer#Stand up paddle","oui"
48.67912,-3.652423,29241,"Locquirec","Canoë kayak#Kayak de mer#Stand up paddle",""
48.6785139,-3.6495759,29241,"Locquirec","Stand up paddle",""
48.2486194,-3.5823672,29270,"Carhaix-Plouguer","Pêche",""
48.3462092,-4.7041597,29217,"Plougonvelin","Aviron","oui"
48.725562,-3.9824067,29680,"Roscoff","Kayak de mer#Voile",""
47.8367304,-4.3300704,29120,"Plomeur","Surf","oui"
48.1235591,-4.2221342,29550,"Plonévez-Porzay","Surf","oui"
47.8319819,-4.1787028,29750,"Loctudy","Cyclotourisme#VTT","oui"
47.9817512,-4.2701924,29710,"Plogastel-Saint-Germain","","oui"
47.819489,-4.25448,29740,"Plobannalec-Lesconil","ULM",""
48.7109143,-3.8304948,29630,"Plougasnou","Kayak de mer",""
48.6957937,-3.7928043,29630,"Plougasnou","Cyclotourisme#VTT","non"
48.4693814,-5.0568562,29242,"Ouessant","Cyclotourisme","oui"
48.209858,-3.750156,29530,"Plonévez-du-Faou","Equitation#Natation#Pêche#Randonnée équestre",""
48.6679476,-3.9148714,29660,"Carantec","Pêche",""
47.8733659,-3.9174489,29900,"Concarneau","Surf",""
48.3014365,-3.9557603,29190,"Brasparts","Attelage#Cyclotourisme#Equitation#Randonnée équestre#Randonnée pédestre#VTT",""
48.364078,-3.7460444,29690,"Huelgoat","",""
48.3058519,-3.86567,29530,"Plonévez-du-Faou","",""
48.3656851,-3.7456233,29690,"Huelgoat","",""
48.6655175,-3.7820321,29630,"Plougasnou","Ski nautique",""
48.2621916,-4.613888,29570,"Camaret-sur-Mer","Escalade",""
48.0061485,-4.5567361,29770,"Audierne","","oui"
47.7999681,-4.3180962,29760,"Penmarch","Marche aquatique",""
48.686185,-3.661973,29241,"Locquirec","",""
48.6293032,-4.5289797,29880,"Plouguerneau","Bodyboard#Stand up paddle#Surf",""
48.7149495,-3.815453,29630,"Plougasnou","Bodyboard#Kayak de mer#Stand up paddle#Surf","non"
48.1676438,-4.4332055,29100,"Douarnenez","Kite-surf#Surf",""
48.5208729,-3.9463439,29410,"Saint-Thégonnec Loc-Eguiner","Cyclotourisme#VTT","oui"
48.6536361,-4.4029827,29890,"Kerlouan","Bodyboard#Stand up paddle#Surf","oui"
48.0564121,-4.623496,29770,"Cléden cap sizun","Pêche#Pêche en mer",""
47.828516,-4.1628822,29750,"Loctudy","Natation","oui"
48.6906045,-3.6458367,29241,"Locquirec","Pêche","oui"
48.4643342,-4.5733446,29200,"milizac","Pêche","oui"
48.3803248,-4.5099023,29200,"Brest","Pêche#Pêche en mer","oui"
48.6694117,-3.9078258,29660,"Carantec","Marche aquatique",""
48.0364107,-4.852559,29990,"Ile de Sein","Canoë kayak#Stand up paddle#Tir à l’arc","oui"
47.8046447,-4.2766588,29730,"Guilvinec","Tennis",""
47.8992958,-3.9731707,29940,"La Forêt-Fouesnant","Voile","oui"
48.246198,-4.494614,29160,"Crozon","Gymnastique#Marche aquatique",""
48.691886,-3.645919,29241,"Locquirec","Marche aquatique",""
48.695548,-3.790033,29630,"Plougasnou","Voile",""
48.5662503,-4.6604176,29830,"Lampaul-Ploudalmézeau","Kite-surf",""
47.814833,-4.3727515,29760,"Penmarch","",""
47.8496774,-4.1623439,29980,"Île-Tudy","Marche aquatique#Natation",""
47.8562513,-4.2406363,29120,"Pont-L'Abbé","Tennis","oui"
48.7175001,-3.9704402,29680,"Roscoff","Voile","oui"
47.8007864,-4.2945157,29730,"Guilvinec","Marche aquatique#Natation","oui"
47.995314,-4.088985,29000,"Quimper","Bodyboard#Canoë kayak#Char à voile#Marche aquatique#Multisport#Planche à voile#Stand up paddle#Surf#Voile",""
48.669085,-3.907914,29660,"Carantec","Aviron",""
47.8700814,-4.116919,29120,"Combrit","Aviron#Canoë kayak#Stand up paddle",""
48.0404495,-4.7054488,NA,"","Randonnée pédestre","oui"
47.8277839,-4.1702535,29750,"Loctudy","Tennis","oui"
48.529568,-4.743204,29840,"Landunvez","",""
47.900282,-3.435647,29300,"Arzano","Randonnée équestre",""
48.3216086,-3.9930511,29190,"Brasparts","Randonnée équestre",""
48.4711514,-4.7561513,29840,"Lanildut","Plongée",""
47.8647098,-4.2223982,29120,"Pont-L'Abbé","Cyclotourisme#VTT","oui"
47.8505595,-4.1607813,29980,"Île-Tudy","Natation","oui"
47.76638,-3.55039,29360,"Clohars-Carnoët","Catamaran#Cerf volant#Dériveur#Voile",""
48.7139669,-3.811976,29630,"Plougasnou","Stand up paddle#Surf","oui"
47.8736195,-3.917337,29900,"Concarneau","","oui"
48.077047,-4.31549,29100,"Douarnenez","Bodyboard#Stand up paddle#Surf","oui"
47.9569462,-4.3744536,29710,"Pouldreuzic","","oui"
48.338763,-4.377116,29470,"Plougastel-Daoulas","Voile","oui"
48.3981677,-4.3579281,29470,"Plougastel-Daoulas","Kite-surf",""
47.8210418,-3.5879637,29350,"Moëlan-sur-Mer","Equitation",""
48.2680567,-4.6034527,29570,"Camaret-sur-Mer","",""
47.8492338,-3.5410682,29300,"Quimperlé","Equitation#Randonnée équestre",""
48.06243,-4.6630025,29770,"Cléden-Cap-Sizun","Randonnée pédestre","oui"
48.4159682,-4.2949708,29460,"Dirinon","Equitation",""
47.7960131,-4.286061,29730,"Guilvinec","",""
47.7964318,-4.2805494,29730,"Guilvinec","",""
48.3558831,-4.6784734,29280,"Locmaria-Plouzané","Bodyboard#Stand up paddle#Surf",""
48.2764127,-4.5966586,29570,"Camaret-sur-Mer","Randonnée pédestre",""
48.6763534,-3.8518881,29630,"Plougasnou","Bodyboard#Kayak de mer#Planche à voile#Stand up paddle#Voile",""
47.8907522,-4.0074414,29170,"Fouesnant","Roller","oui"
47.8900457,-4.0083375,29170,"Fouesnant","VTT","oui"
47.9365897,-4.1011366,29950,"Gouesnach","",""
47.8812787,-4.1154596,29950,"Bénodet","Voile#Voile habitable","non"
48.606321,-4.506607,29880,"Plouguerneau","","oui"
47.8716313,-4.1085023,29950,"Bénodet","Catamaran#Dériveur#Kayak de mer#Planche à voile#Stand up paddle#Voile",""
47.8743373,-4.1139688,29950,"Benodet","Kayak de mer#Stand up paddle","non"
47.8373171,-4.3502816,29120,"Plomeur","Surf",""
48.71778,-3.98809,29680,"Roscoff","Tennis","oui"
47.8690341,-3.9146318,29900,"Concarneau","Voile","oui"
47.9791211,-4.4304518,29710,"Plozévet","Gymnastique","oui"
48.5574141,-4.704932,29830,"Ploudalmézeau","Catamaran#Dériveur#Planche à voile#Voile",""
47.8432261,-3.8904044,29910,"Trégunc","Voile",""
47.8448023,-3.8906247,29910,"Trégunc","Aviron",""
48.3814149,-4.4889578,29200,"Brest","Aviron#Canoë kayak#Catamaran#Dériveur#Fun board#Kayak de mer#Planche à voile#Plongée#Stand up paddle#Surf#Voile",""
47.7865498,-3.5530701,29360,"Clohars-Carnoët","Parcours dans les arbres",""
48.0407797,-4.4906899,29790,"Pont-Croix","","oui"
48.389315,-4.498103,29200,"Brest","Escalade","oui"
47.8814442,-4.1154703,29950,"Bénodet","Voile",""
47.8223803,-3.794205,29920,"Névez","",""
48.683396,-3.654727,29241,"Locquirec","Char à voile",""
47.7964658,-3.8269748,29910,"Trégunc","Kayak de mer#Marche aquatique",""
47.7658923,-3.5560115,29360,"Clohars-carnoet","Marche aquatique#Natation",""
48.331386,-3.94534,29190,"Brasparts","Equitation#Randonnée équestre",""
48.511005,-4.764693,29840,"Porspoder","Cyclotourisme","oui"
48.524072,-4.697494,29830,"Plourin","Equitation",""
48.71873,-3.9693,29680,"Roscoff","Pêche#Pêche en mer","oui"
48.71873,-3.9693,29680,"Roscoff","Pêche","oui"
48.62184,-4.5622,29880,"Plouguerneau","Kayak de mer#Stand up paddle","oui"
48.626353,-4.513052,29880,"Plouguerneau","Arts martiaux",""
48.1537306,-4.1828605,29550,"Ploéven","","oui"
48.098366,-4.2083327,29180,"Locronan","Jeu de piste","oui"
48.190258,-4.082929,29150,"Châteaulin","Natation",""
48.684722,-3.985923,29250,"Saint-Pol-de-Léon","",""
48.406102,-4.498893,29200,"Brest","Stand up paddle",""
48.384089,-4.354318,29470,"Plougastel-Daoulas","Plongée",""
48.3391075,-4.7019398,29217,"Plougonvelin","Bouée tractée#Jetski",""
48.5971692,-4.6081571,29870,"Landeda","Cerf volant#Kite-surf",""
47.866915,-4.222298,29120,"Pont-L'Abbé","Jeu de piste","oui"
48.4220043,-4.7813238,29810,"Plouarzel","Pêche",""
48.56288,-3.82872,29600,"Plourin-lès-Morlaix","Sauvetage côtier",""
48.40051,-4.46691,29200,"Brest","Stand up paddle",""
47.84162,-4.28359,29120,"Plomeur","Surf",""
48.175223,-4.2924859,29550,"Plomodiern","Tir à l’arc","oui"
47.87662,-3.5532,29300,"Quimperlé","Canoë kayak#Hydrospeed#Kayak de mer#Rafting#Stand up paddle#Wave-ski",""
47.8964769,-3.9690915,29940,"La Forêt-Fouesnant","Bouée tractée#Kite-surf#Ski nautique#Wave-ski","oui"
48.11571,-4.27457,NA,"Plonévez-Porzay","Surf",""
47.83044,-4.133042,29750,"Loctudy","","oui"
48.6926207,-4.0555751,29250,"Santec","Stand up paddle#Surf","oui"
47.8399026,-4.3321579,29120,"Plomeur","Cyclotourisme#Stand up paddle#Surf#VTT","oui"
48.3911325,-4.4853366,29200,"Brest","",""
47.8962839,-3.9690315,29940,"La Forêt-Fouesnant","Bouée tractée#Kite-surf#Ski nautique#Wave-ski","oui"
47.91346,-4.37795,29720,"Plovan","Baptême de l'air#Pilotage aérien","oui"
47.8886,-3.98145,29170,"Fouesnant","Stand up paddle","oui"
47.903,-4.28264,29720,"Plonéour-Lanvern","","oui"
48.0131019,-4.4627252,29780,"Plouhinec","Equitation#Randonnée équestre",""
47.9082757,-3.9737343,29940,"La Forêt-Fouesnant","","oui"
48.4695367,-5.0544177,29242,"Ouessant","",""
47.988036,-4.425302,29710,"Plozévet","Jeu de piste#Randonnée pédestre","oui"
47.8965682,-3.9690101,29940,"La Forêt-Fouesnant","Yoga / Bien-être",""
48.23423,-4.52605,29160,"Crozon","Attelage#Equitation","oui"
48.413267,-4.019628,29450,"Sizun","Attelage",""
47.866915,-4.222298,29120,"Pont-L'Abbé","Yoga / Bien-être","oui"
47.9855,-4.42576,29710,"Plozévet","","oui"
48.59771,-4.56135,29870,"Landéda","Kite-surf",""
48.6694117,-3.9078258,29660,"Carantec","Marche aquatique",""
48.09467,-4.32458,29100,"Douarnenez","Canoë kayak#Stand up paddle",""
48.3395778,-4.7012085,29217,"Plougonvelin","Motonautisme#Pêche en mer",""
48.58588,-4.59149,29870,"Landéda","",""
48.60103,-4.59302,29870,"Landéda","Yoga / Bien-être",""
48.0274988,-4.550959,29770,"Audierne","",""
48.6694117,-3.9078258,29660,"Carantec","Multisport",""
48.6871906,-3.6797037,29241,"Locquirec","Stand up paddle","oui"
48.38754,-4.48119,29200,"Brest","Cyclotourisme#VTT",""
48.2797071,-3.6004513,29270,"Carhaix-Plouguer","",""
48.31417,-4.54932,29570,"Roscanvel","Cyclotourisme",""
48.279463,-4.2683163,29590,"Rosnoën","",""
48.4353718,-4.7756866,29810,"Plouarzel","",""
48.62781,-4.54286,29880,"Plouguerneau","Kayak de mer","oui"
47.8964769,-3.9690915,29940,"La Forêt-Fouesnant","Bouée tractée","oui"
48.22709,-4.50389,29160,"Crozon","Escalade",""
48.096087,-4.3453761,29100,"Douarnenez","",""
48.57278,-4.62265,29830,"Saint-Pabu","Pêche#Randonnée pédestre","oui"
47.8647036,-4.2226493,29120,"Pont-L'Abbé","","oui"
48.47808,-4.67293,29810,"Brélès","Tir à l’arc",""
48.42568,-4.63512,29290,"Saint-Renan","Gymnastique",""
48.19049,-4.05992,29150,"Saint-Coulitz","Equitation#Randonnée équestre",""
48.17984,-4.23164,29550,"Plomodiern","Marche aquatique","oui"
48.62821,-4.53395,29880,"Plouguerneau","Kite-surf",""
48.6202238,-3.5409324,22420,"Lanvellec","",""
48.20351,-4.52903,29160,"Crozon","Randonnée pédestre",""
48.4713545,-4.761153,29840,"Lanildut","",""
48.167093,-4.2923545,29550,"Plomodiern","Kayak de mer#Surf",""
48.02369,-4.53993,29770,"Audierne","",""
48.45061,-4.24999,29800,"Landerneau","",""
47.85535,-3.85214,29910,"Trégunc","Voile#Voile Croisière",""
48.341425,-4.718711,29217,"Plougonvelin","Multisport#Stand up paddle#Surf#Vol à voile",""
48.27841,-4.56741,29570,"Camaret-sur-Mer","",""
47.8963092,-3.9679373,29940,"La Forêt-Fouesnant","Kite-surf",""
48.1724184,-4.2933443,29550,"Plomodiern","Surf",""
48.4148966,-4.4925942,29200,"BREST","",""
48.3898509,-4.4407557,29200,"Brest","Jetski",""
48.55737,-4.70194,29830,"Ploudalmézeau","Marche aquatique",""
48.59771,-4.56135,29870,"Landéda","",""
48.27992,-4.27676,29590,"Rosnoën","Kayak de mer",""
48.5057,-4.4962,29860,"Bourg-Blanc","Equitation",""
48.23987,-4.44561,29160,"Crozon","Canoë kayak#Char à voile#Kayak de mer#Surf#Voile",""
47.8988536,-3.9735289,29940,"La Forêt-Fouesnant","Catamaran",""
48.59323,-4.59054,29870,"Landéda","",""
48.541462,-4.657761,29830,"Ploudalmézeau","Cyclotourisme","oui"
47.88138,-4.11541,29950,"Bénodet","Voile",""
47.866915,-4.222298,29120,"Pont-L'Abbé","Yoga / Bien-être","oui"
47.76724,-3.55642,29360,"Clohars-Carnoët","",""
47.88162,-4.11026,29950,"Bénodet","Gymnastique#Yoga / Bien-être",""
48.50485,-3.87551,29410,"Pleyber-Christ","Pêche#Pêche en eau douce#Pêche en mer",""
47.892398,-4.334536,29720,"Tréguennec","Natation#Sauvetage côtier","oui"
48.45019,-4.24981,29800,"Landerneau","VTT",""
47.9046952,-3.9161235,29900,"Concarneau","",""
48.219216,-4.162878,29150,"Dinéault","",""
47.8991989,-3.9736055,29940,"La Forêt-Fouesnant","Plongée#Stand up paddle#Voile","oui"
47.87519,-4.10574,29950,"Bénodet","Jeu de piste",""
47.89894,-3.96589,29940,"La Forêt-Fouesnant","Catamaran",""
47.8188656,-4.3772802,29760,"Penmarch","","oui"
48.015053,-4.539026,29770,"Audierne","",""
48.43359,-4.73004,29810,"Plouarzel","",""
48.1538503,-4.2743687,29550,"Plomodiern","Randonnée équestre",""
48.257368,-4.6206323,29570,"Camaret-sur-Mer","Escalade",""
48.3152009,-4.2861632,29460,"Logonna-Daoulas","",""
48.42655,-4.61817,29290,"Saint-Renan","",""
47.8382785,-4.3410535,29120,"Plomeur","Surf","oui"
48.57171,-4.32344,29260,"Lesneven","",""
48.686185,-3.661973,29241,"Locquirec","",""
47.9089008,-3.9492388,29940,"La Forêt-Fouesnant","Yoga / Bien-être",""
47.89825,-4.28332,29720,"Plonéour-Lanvern","Yoga / Bien-être",""
48.7051411,-3.9990674,29680,"Roscoff","Voile",""
48.39044,-4.48656,29200,"Brest","Randonnée pédestre","oui"
47.87429,-4.1104,29950,"Bénodet","",""
47.8379681,-4.3313011,29120,"Plomeur","Surf","oui"
48.56846,-3.82423,29600,"Morlaix","Escalade",""
48.0408264,-4.4892043,29790,"Pont-Croix","Jeu de piste","oui"
48.6063037,-1.7084534,35120,"Cherrueix","Char à voile#Natation","oui"
48.4915806,-1.7274054,35120,"Epiniac","","oui"
48.328352,-1.64048,35440,"Feins","Aviron",""
48.3324228,-1.6375232,35440,"Feins","Equitation",""
48.3393551,-1.6363204,35440,"Feins","Canoë kayak#Catamaran#Dériveur#Planche à voile#Stand up paddle#Voile","oui"
47.7316565,-1.7658917,35390,"Grand-Fougeray","Equitation",""
47.9781235,-1.7695165,35580,"Guichen","Centres équestres et poneys clubs#Equitation#Randonnée équestre","oui"
48.626198,-1.936203,35350,"La Gouesnière","Centres équestres et poneys clubs#Equitation#Randonnée équestre",""
48.1628974,-1.9652325,35137,"La Nouaye","Equitation",""
47.831395,-1.317591,35640,"Martigné-Ferchaud","Beach Volley#Canoë kayak#Geocaching#Pêche#Randonnée équestre#Randonnée pédestre#Stand up paddle#Tir à l’arc#VTT",""
48.2989938,-1.4318478,35140,"Mézières-sur-Couesnon","Canoë kayak#Escalade#Stand up paddle#Tir à l’arc#VTT",""
48.294195,-1.432416,35140,"Mézières-sur-Couesnon","Escalade",""
48.249411,-1.73373,35520,"Montreuil-le-Gast","Centres équestres et poneys clubs#Equitation",""
48.523739,-1.8511889,35540,"Plerguer","Centres équestres et poneys clubs#Equitation",""
48.576511,-2.0713573,35730,"Pleurtuit","Equitation",""
47.675168,-2.067589,35600,"Redon","Equitation",""
48.6319149,-1.9815769,35400,"Saint-Malo","Escalade",""
48.649221,-2.0184218,35400,"Saint-Malo","Plongée","oui"
48.5676572,-1.9735147,35430,"Saint-Suliac","Fun board#Kayak de mer#Marche aquatique#Planche à voile#Voile","oui"
48.3109029,-1.8230384,35190,"Tinténiac","Centres équestres et poneys clubs#Equitation",""
48.6065101,-2.0316974,35780,"La Richardais","Aviron#Canoë kayak#Dériveur#Kayak de mer#Stand up paddle#Voile",""
48.631901,-2.051094,35800,"Dinard","Catamaran#Dériveur#Kayak de mer#Stand up paddle#Voile",""
48.7018472,-1.8495679,35260,"Cancale","Canoë kayak#Kayak de mer#Planche à voile#Stand up paddle#Voile","oui"
48.6187553,-2.0533251,35800,"Dinard","Centres équestres et poneys clubs#Equitation",""
48.4292247,-1.5738001,35560,"Bazouges-la-Pérouse","Parcours dans les arbres",""
48.1010297,-2.0306227,35750,"Iffendic","Parcours dans les arbres","oui"
48.1292959,-2.033727,35750,"Iffendic","",""
48.619354,-2.132691,35800,"Saint-Briac-sur-Mer","",""
48.6179855,-2.1322762,35800,"Saint-Briac-sur-Mer","",""
48.0962418,-1.661091,35200,"Rennes","",""
47.8369278,-1.4497236,35134,"Thourie","",""
48.297283,-1.520476,35490,"Gahard","Equitation",""
48.6357488,-2.1221406,35800,"Saint-Briac-sur-Mer","Bodyboard#Marche aquatique#Stand up paddle#Surf#Yoga / Bien-être",""
48.3936373,-1.1635927,35300,"Fougères","Geocaching",""
48.6939969,-1.8808067,35260,"Cancale","Geocaching",""
47.9365779,-1.4030016,35150,"Essé","Geocaching",""
48.6319149,-1.9815769,35400,"Saint-Malo","",""
48.6358014,-2.05513,35800,"Dinard","Bodyboard#Fun board#Kayak de mer#Planche à voile#Stand up paddle#Voile",""
